experiment,model,family,algorithm,episode_k,n_seeds,cumulative_regret_mean,cumulative_regret_std,cumulative_regret_sem,instant_regret_mean,source
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,2,5,2.02,0.4424364361,0.1978635894,0.922,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,3,5,2.912,0.9886708249,0.4421470344,0.892,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,4,5,3.538,1.439051771,0.6435635167,0.626,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,5,5,4.204,1.960211723,0.8766333327,0.666,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,6,5,4.812,2.493736153,1.115232711,0.608,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,7,5,5.27,2.79727546,1.250979616,0.458,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,8,5,5.728,3.103871776,1.388093657,0.458,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,9,5,6.208,3.449792747,1.542794218,0.48,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,10,5,6.666,3.760323124,1.681667625,0.458,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,11,5,7.124,4.072128436,1.821111199,0.458,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,12,5,7.582,4.384936716,1.961003315,0.458,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,13,5,8.04,4.698547648,2.101254387,0.458,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,14,5,8.416,5.026532602,2.247933718,0.376,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,15,5,8.792,5.361517509,2.397743523,0.376,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,16,5,9.168,5.702268847,2.550132153,0.376,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,17,5,9.544,6.047812001,2.70466375,0.376,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,18,5,9.92,6.397370554,2.860991087,0.376,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,19,5,10.296,6.750320733,3.018835206,0.376,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom0,20,5,10.672,7.106157189,3.177970107,0.376,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,1,5,0.832,0.2342434631,0.1047568614,0.832,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,2,5,1.712,0.387001292,0.1730722393,0.88,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,3,5,2.398,0.7834347452,0.3503626692,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,4,5,3.042,0.77602835,0.3470504286,0.644,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,5,5,3.816,1.094728277,0.4895773688,0.774,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,6,5,4.444,1.570678197,0.7024286441,0.628,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,7,5,5.13,2.004806724,0.8965768233,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,8,5,5.816,2.442156834,1.092165738,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,9,5,6.502,2.881261876,1.288539483,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,10,5,7.188,3.321425899,1.485386818,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,11,5,7.874,3.762277236,1.68254153,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,12,5,8.56,4.203599648,1.879906913,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,13,5,9.246,4.645258873,2.077422923,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,14,5,9.932,5.087167188,2.275050329,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,15,5,10.618,5.52926487,2.472762423,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,16,5,11.304,5.971509859,2.670540395,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,17,5,11.99,6.413871686,2.868370618,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,18,5,12.676,6.856327734,3.066242978,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,19,5,13.362,7.29886087,3.264149813,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom1,20,5,14.048,7.741457873,3.46208521,0.686,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,1,5,0.806,0.291513293,0.1303687079,0.806,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,2,5,1.398,0.513634111,0.2297041576,0.592,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,3,5,1.858,0.8298915592,0.3711387881,0.46,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,4,5,2.428,1.358940764,0.6077367851,0.57,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,5,5,2.998,1.932490621,0.8642360789,0.57,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,6,5,3.568,2.520341247,1.127130871,0.57,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,7,5,4.138,3.11440524,1.392804365,0.57,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,8,5,4.59,3.501656751,1.565988506,0.452,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,9,5,5.16,4.098078818,1.832716563,0.57,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,10,5,5.612,4.486883105,2.006595126,0.452,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,11,5,6.182,5.084291494,2.27376428,0.57,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,12,5,6.752,5.683108304,2.541563298,0.57,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,13,5,7.322,6.282930845,2.809812093,0.57,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,14,5,7.892,6.883496205,3.078393087,0.57,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,15,5,8.462,7.484625575,3.347226314,0.57,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,16,5,8.934,7.907394008,3.536294105,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,17,5,9.332,8.198113807,3.666307952,0.398,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,18,5,9.846,8.697860657,3.889801537,0.514,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,19,5,10.198,8.911274881,3.98524328,0.352,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_tom2,20,5,10.584,9.188682169,4.109303591,0.386,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,1,5,1.016,0.6853320363,0.3064898041,1.016,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,2,5,1.732,0.7872229671,0.3520568136,0.716,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,3,5,2.392,0.8814873794,0.3942131403,0.66,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,4,5,2.978,0.8367616148,0.3742111703,0.586,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,5,5,3.67,0.9446427896,0.4224570984,0.692,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,6,5,4.274,1.068564458,0.4778765531,0.604,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,7,5,5.004,1.1883518,0.5314470811,0.73,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,8,5,5.608,1.332636485,0.5959731538,0.604,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,9,5,6.312,1.450558513,0.6487094881,0.704,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,10,5,7.016,1.570121014,0.7021794642,0.704,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,11,5,7.72,1.69097605,0.756227479,0.704,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,12,5,8.484,1.883024163,0.8421140065,0.764,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,13,5,9.256,2.091334502,0.9352732221,0.772,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,14,5,9.96,2.21612274,0.9910802188,0.704,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,15,5,10.76,2.472812164,1.105875219,0.8,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,16,5,11.464,2.598245562,1.16197074,0.704,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,17,5,12.168,2.72395301,1.21818882,0.704,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,18,5,12.872,2.849898244,1.27451324,0.704,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,19,5,13.576,2.976051075,1.330930502,0.704,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_ftl,20,5,14.28,3.102386178,1.387429277,0.704,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,1,5,1.162,0.4180550203,0.1869598887,1.162,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,2,5,1.934,0.4500888801,0.2012858664,0.772,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,3,5,2.56,0.7836772295,0.3504711115,0.626,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,4,5,3.184,0.9009051004,0.4028970092,0.624,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,5,5,3.404,0.807917075,0.3613115,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,6,5,3.624,0.8271819631,0.3699270198,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,7,5,3.844,0.9519086091,0.4257064716,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,8,5,4.064,1.148229071,0.5135036514,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,9,5,4.328,1.38700036,0.6202854182,0.264,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,10,5,4.548,1.654288367,0.7398202484,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,11,5,4.768,1.933900204,0.8648664637,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,12,5,4.988,2.22118662,0.9933448545,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,13,5,5.208,2.513517456,1.124079179,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,14,5,5.428,2.809318423,1.256365393,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,15,5,5.648,3.107598751,1.389760411,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,16,5,5.964,3.462344581,1.548407569,0.316,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,17,5,6.184,3.765199862,1.683848568,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,18,5,6.828,3.989194154,1.784021861,0.644,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,19,5,7.264,4.304338509,1.924958701,0.436,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,atom_adaptive_hedge,20,5,7.484,4.579020638,2.047800283,0.22,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,1,5,0.678,0.2681790447,0.1199333148,0.678,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,2,5,1.304,0.7377533463,0.3299333266,0.626,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,3,5,1.894,0.9844186101,0.4402453861,0.59,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,4,5,2.366,1.345299223,0.6016361026,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,5,5,2.838,1.713861138,0.7664620017,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,6,5,3.31,2.086036912,0.932904068,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,7,5,3.852,2.476422823,1.107489955,0.542,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,8,5,4.47,2.6870802,1.201698798,0.618,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,9,5,5.06,2.924713661,1.307971712,0.59,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,10,5,5.65,3.169668752,1.417518959,0.59,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,11,5,6.122,3.535557947,1.581149582,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,12,5,6.594,3.903880121,1.745868265,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,13,5,7.184,4.147195438,1.854682183,0.59,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,14,5,7.656,4.514363743,2.018884841,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,15,5,8.128,4.883284755,2.183871333,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,16,5,8.6,5.253589249,2.349476537,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,17,5,9.072,5.625004,2.515578264,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,18,5,9.544,5.997322736,2.682084264,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,19,5,10.016,6.370386958,2.848923656,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Kimi-K2.6,External LLM,econ_bne,20,5,10.488,6.744072953,3.016041114,0.472,results/cloudgpt/E2_external_llm_baselines_Kimi_K2_6_c19_K20_s5.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Native,hpsmg_plus,1,5,0.168,0.3756594202,0.168,0.168,results/cloudgpt/E2_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Native,hpsmg_plus,2,5,0.312,0.697653209,0.312,0.144,results/cloudgpt/E2_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Native,hpsmg_plus,3,5,0.312,0.697653209,0.312,0,results/cloudgpt/E2_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Native,hpsmg_plus,4,5,0.312,0.697653209,0.312,0,results/cloudgpt/E2_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Native,hpsmg_plus,5,5,0.312,0.697653209,0.312,0,results/cloudgpt/E2_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_beta0p25.npz
E5_cross_model_c19_beta0p25_K20,Llama-4-Maverick,Native,hpsmg_plus,6,5,0.312,0.697653209,0.312,0,results/cloudgpt/E2_Llama_4_Maverick_17B_128E_Instruct_FP8_c19_beta0p25.npz
