method,config,seed,episode,cum_regret
psrl_notype,haggling/vegbrooke,1000,12,0.5095607235142121
psrl_notype,haggling/vegbrooke,1000,13,0.8222222222222224
psrl_notype,haggling/vegbrooke,1000,14,1.3317829457364345
psrl_notype,haggling/vegbrooke,1000,15,1.3317829457364345
psrl_notype,haggling/vegbrooke,1000,16,1.3317829457364345
psrl_notype,haggling/vegbrooke,1000,17,1.3317829457364345
psrl_notype,haggling/vegbrooke,1000,18,1.3317829457364345
psrl_notype,haggling/vegbrooke,1000,19,1.3317829457364345
psrl_notype,haggling/vegbrooke,1000,20,1.3317829457364345
map_type_greedy,haggling/vegbrooke,1000,1,0.0
map_type_greedy,haggling/vegbrooke,1000,2,0.0
map_type_greedy,haggling/vegbrooke,1000,3,0.0
map_type_greedy,haggling/vegbrooke,1000,4,0.0
map_type_greedy,haggling/vegbrooke,1000,5,0.0
map_type_greedy,haggling/vegbrooke,1000,6,0.0
map_type_greedy,haggling/vegbrooke,1000,7,0.0
map_type_greedy,haggling/vegbrooke,1000,8,0.0
map_type_greedy,haggling/vegbrooke,1000,9,0.0
map_type_greedy,haggling/vegbrooke,1000,10,0.0
map_type_greedy,haggling/vegbrooke,1000,11,0.0
map_type_greedy,haggling/vegbrooke,1000,12,0.0
map_type_greedy,haggling/vegbrooke,1000,13,0.0
map_type_greedy,haggling/vegbrooke,1000,14,0.0
map_type_greedy,haggling/vegbrooke,1000,15,0.0
map_type_greedy,haggling/vegbrooke,1000,16,0.0
map_type_greedy,haggling/vegbrooke,1000,17,0.0
map_type_greedy,haggling/vegbrooke,1000,18,0.0
map_type_greedy,haggling/vegbrooke,1000,19,0.0
map_type_greedy,haggling/vegbrooke,1000,20,0.0
econ_bne,haggling/vegbrooke,1000,1,0.0
econ_bne,haggling/vegbrooke,1000,2,0.0
econ_bne,haggling/vegbrooke,1000,3,0.0
econ_bne,haggling/vegbrooke,1000,4,0.0
econ_bne,haggling/vegbrooke,1000,5,0.0
econ_bne,haggling/vegbrooke,1000,6,0.0
econ_bne,haggling/vegbrooke,1000,7,0.0
econ_bne,haggling/vegbrooke,1000,8,0.0
econ_bne,haggling/vegbrooke,1000,9,0.0
econ_bne,haggling/vegbrooke,1000,10,0.0
econ_bne,haggling/vegbrooke,1000,11,0.0
econ_bne,haggling/vegbrooke,1000,12,0.0
econ_bne,haggling/vegbrooke,1000,13,0.0
econ_bne,haggling/vegbrooke,1000,14,0.0
econ_bne,haggling/vegbrooke,1000,15,0.0
econ_bne,haggling/vegbrooke,1000,16,0.0
econ_bne,haggling/vegbrooke,1000,17,0.0
econ_bne,haggling/vegbrooke,1000,18,0.0
econ_bne,haggling/vegbrooke,1000,19,0.0
econ_bne,haggling/vegbrooke,1000,20,0.0
atom_tom1,haggling/vegbrooke,1000,1,0.0
atom_tom1,haggling/vegbrooke,1000,2,0.0
atom_tom1,haggling/vegbrooke,1000,3,0.0
atom_tom1,haggling/vegbrooke,1000,4,0.0
atom_tom1,haggling/vegbrooke,1000,5,0.0
atom_tom1,haggling/vegbrooke,1000,6,0.0
atom_tom1,haggling/vegbrooke,1000,7,0.0
atom_tom1,haggling/vegbrooke,1000,8,0.0
atom_tom1,haggling/vegbrooke,1000,9,0.0
atom_tom1,haggling/vegbrooke,1000,10,0.0
atom_tom1,haggling/vegbrooke,1000,11,0.0
atom_tom1,haggling/vegbrooke,1000,12,0.0
atom_tom1,haggling/vegbrooke,1000,13,0.0
atom_tom1,haggling/vegbrooke,1000,14,0.0
atom_tom1,haggling/vegbrooke,1000,15,0.0
atom_tom1,haggling/vegbrooke,1000,16,0.0
atom_tom1,haggling/vegbrooke,1000,17,0.0
atom_tom1,haggling/vegbrooke,1000,18,0.0
atom_tom1,haggling/vegbrooke,1000,19,0.0
atom_tom1,haggling/vegbrooke,1000,20,0.0
random,haggling/vegbrooke,1000,1,0.2785529715762274
random,haggling/vegbrooke,1000,2,0.5229974160206718
random,haggling/vegbrooke,1000,3,0.5229974160206718
random,haggling/vegbrooke,1000,4,0.8444444444444446
random,haggling/vegbrooke,1000,5,0.8444444444444446
random,haggling/vegbrooke,1000,6,1.1658914728682173
random,haggling/vegbrooke,1000,7,1.1658914728682173
random,haggling/vegbrooke,1000,8,1.1658914728682173
random,haggling/vegbrooke,1000,9,1.1658914728682173
random,haggling/vegbrooke,1000,10,1.1658914728682173
random,haggling/vegbrooke,1000,11,1.1658914728682173
random,haggling/vegbrooke,1000,12,1.1658914728682173
random,haggling/vegbrooke,1000,13,1.1658914728682173
random,haggling/vegbrooke,1000,14,1.1658914728682173
random,haggling/vegbrooke,1000,15,1.6754521963824294
random,haggling/vegbrooke,1000,16,1.6754521963824294
random,haggling/vegbrooke,1000,17,1.6754521963824294
random,haggling/vegbrooke,1000,18,1.6754521963824294
random,haggling/vegbrooke,1000,19,2.1850129198966415
random,haggling/vegbrooke,1000,20,2.497674418604652
pact,haggling_multi_item/vegbrooke,1000,1,0.36363636363636365
pact,haggling_multi_item/vegbrooke,1000,2,0.36363636363636365
pact,haggling_multi_item/vegbrooke,1000,3,0.36363636363636365
pact,haggling_multi_item/vegbrooke,1000,4,0.4545454545454547
pact,haggling_multi_item/vegbrooke,1000,5,0.4545454545454547
pact,haggling_multi_item/vegbrooke,1000,6,0.4545454545454547
pact,haggling_multi_item/vegbrooke,1000,7,0.4545454545454547
pact,haggling_multi_item/vegbrooke,1000,8,0.4545454545454547
pact,haggling_multi_item/vegbrooke,1000,9,0.4545454545454547
pact,haggling_multi_item/vegbrooke,1000,10,0.4545454545454547
pact,haggling_multi_item/vegbrooke,1000,11,0.4545454545454547
pact,haggling_multi_item/vegbrooke,1000,12,0.4545454545454547
pact,haggling_multi_item/vegbrooke,1000,13,0.4545454545454547
pact,haggling_multi_item/vegbrooke,1000,14,0.5151515151515155
pact,haggling_multi_item/vegbrooke,1000,15,0.5151515151515155
pact,haggling_multi_item/vegbrooke,1000,16,0.5151515151515155
pact,haggling_multi_item/vegbrooke,1000,17,0.5757575757575762
pact,haggling_multi_item/vegbrooke,1000,18,0.5757575757575762
pact,haggling_multi_item/vegbrooke,1000,19,0.5757575757575762
pact,haggling_multi_item/vegbrooke,1000,20,0.5757575757575762
pact_plus,haggling_multi_item/vegbrooke,1000,1,0.36363636363636365
pact_plus,haggling_multi_item/vegbrooke,1000,2,0.36363636363636365
pact_plus,haggling_multi_item/vegbrooke,1000,3,0.36363636363636365
pact_plus,haggling_multi_item/vegbrooke,1000,4,0.4545454545454547
pact_plus,haggling_multi_item/vegbrooke,1000,5,0.4545454545454547
pact_plus,haggling_multi_item/vegbrooke,1000,6,0.4545454545454547
pact_plus,haggling_multi_item/vegbrooke,1000,7,0.4545454545454547
pact_plus,haggling_multi_item/vegbrooke,1000,8,0.4545454545454547
pact_plus,haggling_multi_item/vegbrooke,1000,9,0.4545454545454547
pact_plus,haggling_multi_item/vegbrooke,1000,10,0.4545454545454547
pact_plus,haggling_multi_item/vegbrooke,1000,11,0.4545454545454547
pact_plus,haggling_multi_item/vegbrooke,1000,12,0.4545454545454547
pact_plus,haggling_multi_item/vegbrooke,1000,13,0.4545454545454547
pact_plus,haggling_multi_item/vegbrooke,1000,14,0.5454545454545457
pact_plus,haggling_multi_item/vegbrooke,1000,15,0.5454545454545457
pact_plus,haggling_multi_item/vegbrooke,1000,16,0.5454545454545457
pact_plus,haggling_multi_item/vegbrooke,1000,17,0.6363636363636368
pact_plus,haggling_multi_item/vegbrooke,1000,18,0.6363636363636368
pact_plus,haggling_multi_item/vegbrooke,1000,19,0.6363636363636368
pact_plus,haggling_multi_item/vegbrooke,1000,20,0.6363636363636368
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,1,0.060606060606060774
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,2,0.12121212121212155
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,3,0.12121212121212155
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,4,0.18181818181818232
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,5,0.18181818181818232
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,6,0.2424242424242431
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,7,0.2424242424242431
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,8,0.2424242424242431
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,9,0.2424242424242431
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,10,0.2424242424242431
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,11,0.2424242424242431
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,12,0.30303030303030387
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,13,0.36363636363636465
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,14,0.36363636363636465
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,15,0.36363636363636465
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,16,0.36363636363636465
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,17,0.36363636363636465
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,18,0.36363636363636465
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,19,0.36363636363636465
joint_psrl_uniform,haggling_multi_item/vegbrooke,1000,20,0.36363636363636465
psrl_notype,haggling_multi_item/vegbrooke,1000,1,0.0
psrl_notype,haggling_multi_item/vegbrooke,1000,2,0.060606060606060774
psrl_notype,haggling_multi_item/vegbrooke,1000,3,0.12121212121212155
psrl_notype,haggling_multi_item/vegbrooke,1000,4,0.12121212121212155
psrl_notype,haggling_multi_item/vegbrooke,1000,5,0.12121212121212155
psrl_notype,haggling_multi_item/vegbrooke,1000,6,0.12121212121212155
psrl_notype,haggling_multi_item/vegbrooke,1000,7,0.18181818181818232
psrl_notype,haggling_multi_item/vegbrooke,1000,8,0.18181818181818232
psrl_notype,haggling_multi_item/vegbrooke,1000,9,0.18181818181818232
psrl_notype,haggling_multi_item/vegbrooke,1000,10,0.18181818181818232
psrl_notype,haggling_multi_item/vegbrooke,1000,11,0.2424242424242431
psrl_notype,haggling_multi_item/vegbrooke,1000,12,0.6060606060606067
psrl_notype,haggling_multi_item/vegbrooke,1000,13,0.6969696969696978
psrl_notype,haggling_multi_item/vegbrooke,1000,14,1.0606060606060614
psrl_notype,haggling_multi_item/vegbrooke,1000,15,1.0606060606060614
psrl_notype,haggling_multi_item/vegbrooke,1000,16,1.0606060606060614
psrl_notype,haggling_multi_item/vegbrooke,1000,17,1.0606060606060614
psrl_notype,haggling_multi_item/vegbrooke,1000,18,1.4242424242424252
psrl_notype,haggling_multi_item/vegbrooke,1000,19,1.484848484848486
psrl_notype,haggling_multi_item/vegbrooke,1000,20,1.484848484848486
map_type_greedy,haggling_multi_item/vegbrooke,1000,1,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,2,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,3,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,4,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,5,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,6,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,7,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,8,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,9,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,10,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,11,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,12,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,13,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,14,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,15,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,16,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,17,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,18,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,19,0.060606060606060774
map_type_greedy,haggling_multi_item/vegbrooke,1000,20,0.060606060606060774
econ_bne,haggling_multi_item/vegbrooke,1000,1,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,2,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,3,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,4,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,5,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,6,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,7,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,8,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,9,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,10,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,11,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,12,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,13,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,14,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,15,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,16,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,17,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,18,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,19,0.0
econ_bne,haggling_multi_item/vegbrooke,1000,20,0.0
atom_tom1,haggling_multi_item/vegbrooke,1000,1,0.060606060606060774
atom_tom1,haggling_multi_item/vegbrooke,1000,2,0.12121212121212155
atom_tom1,haggling_multi_item/vegbrooke,1000,3,0.18181818181818232
atom_tom1,haggling_multi_item/vegbrooke,1000,4,0.2424242424242431
atom_tom1,haggling_multi_item/vegbrooke,1000,5,0.30303030303030387
atom_tom1,haggling_multi_item/vegbrooke,1000,6,0.36363636363636465
atom_tom1,haggling_multi_item/vegbrooke,1000,7,0.4242424242424254
atom_tom1,haggling_multi_item/vegbrooke,1000,8,0.4848484848484862
atom_tom1,haggling_multi_item/vegbrooke,1000,9,0.545454545454547
atom_tom1,haggling_multi_item/vegbrooke,1000,10,0.6060606060606077
atom_tom1,haggling_multi_item/vegbrooke,1000,11,0.6666666666666685
atom_tom1,haggling_multi_item/vegbrooke,1000,12,0.7272727272727293
atom_tom1,haggling_multi_item/vegbrooke,1000,13,0.7878787878787901
atom_tom1,haggling_multi_item/vegbrooke,1000,14,0.8484848484848508
atom_tom1,haggling_multi_item/vegbrooke,1000,15,0.9090909090909116
atom_tom1,haggling_multi_item/vegbrooke,1000,16,0.9696969696969724
atom_tom1,haggling_multi_item/vegbrooke,1000,17,1.0303030303030332
atom_tom1,haggling_multi_item/vegbrooke,1000,18,1.090909090909094
atom_tom1,haggling_multi_item/vegbrooke,1000,19,1.1515151515151547
atom_tom1,haggling_multi_item/vegbrooke,1000,20,1.2121212121212155
random,haggling_multi_item/vegbrooke,1000,1,0.36363636363636365
random,haggling_multi_item/vegbrooke,1000,2,0.9696969696969698
random,haggling_multi_item/vegbrooke,1000,3,1.5757575757575761
random,haggling_multi_item/vegbrooke,1000,4,2.1818181818181825
random,haggling_multi_item/vegbrooke,1000,5,2.787878787878789
random,haggling_multi_item/vegbrooke,1000,6,2.8181818181818192
random,haggling_multi_item/vegbrooke,1000,7,3.4242424242424256
random,haggling_multi_item/vegbrooke,1000,8,3.4242424242424256
random,haggling_multi_item/vegbrooke,1000,9,4.030303030303032
random,haggling_multi_item/vegbrooke,1000,10,4.6363636363636385
random,haggling_multi_item/vegbrooke,1000,11,4.696969696969699
random,haggling_multi_item/vegbrooke,1000,12,4.727272727272729
random,haggling_multi_item/vegbrooke,1000,13,5.333333333333336
random,haggling_multi_item/vegbrooke,1000,14,5.939393939393942
random,haggling_multi_item/vegbrooke,1000,15,6.303030303030305
random,haggling_multi_item/vegbrooke,1000,16,6.4242424242424265
random,haggling_multi_item/vegbrooke,1000,17,6.484848484848487
random,haggling_multi_item/vegbrooke,1000,18,6.606060606060608
random,haggling_multi_item/vegbrooke,1000,19,6.9696969696969715
random,haggling_multi_item/vegbrooke,1000,20,7.575757575757578
pact,haggling_multi_item/fruitville_multi,1000,1,0.36363636363636365
pact,haggling_multi_item/fruitville_multi,1000,2,0.36363636363636365
pact,haggling_multi_item/fruitville_multi,1000,3,0.36363636363636365
pact,haggling_multi_item/fruitville_multi,1000,4,0.4545454545454547
pact,haggling_multi_item/fruitville_multi,1000,5,0.4545454545454547
pact,haggling_multi_item/fruitville_multi,1000,6,0.4545454545454547
pact,haggling_multi_item/fruitville_multi,1000,7,0.4545454545454547
pact,haggling_multi_item/fruitville_multi,1000,8,0.4545454545454547
pact,haggling_multi_item/fruitville_multi,1000,9,0.4545454545454547
pact,haggling_multi_item/fruitville_multi,1000,10,0.4545454545454547
pact,haggling_multi_item/fruitville_multi,1000,11,0.4545454545454547
pact,haggling_multi_item/fruitville_multi,1000,12,0.4545454545454547
pact,haggling_multi_item/fruitville_multi,1000,13,0.4545454545454547
pact,haggling_multi_item/fruitville_multi,1000,14,0.5151515151515155
pact,haggling_multi_item/fruitville_multi,1000,15,0.5151515151515155
pact,haggling_multi_item/fruitville_multi,1000,16,0.5151515151515155
pact,haggling_multi_item/fruitville_multi,1000,17,0.5757575757575762
pact,haggling_multi_item/fruitville_multi,1000,18,0.5757575757575762
pact,haggling_multi_item/fruitville_multi,1000,19,0.5757575757575762
pact,haggling_multi_item/fruitville_multi,1000,20,0.5757575757575762
pact_plus,haggling_multi_item/fruitville_multi,1000,1,0.36363636363636365
pact_plus,haggling_multi_item/fruitville_multi,1000,2,0.36363636363636365
pact_plus,haggling_multi_item/fruitville_multi,1000,3,0.36363636363636365
pact_plus,haggling_multi_item/fruitville_multi,1000,4,0.4545454545454547
pact_plus,haggling_multi_item/fruitville_multi,1000,5,0.4545454545454547
pact_plus,haggling_multi_item/fruitville_multi,1000,6,0.4545454545454547
pact_plus,haggling_multi_item/fruitville_multi,1000,7,0.4545454545454547
pact_plus,haggling_multi_item/fruitville_multi,1000,8,0.4545454545454547
pact_plus,haggling_multi_item/fruitville_multi,1000,9,0.4545454545454547
pact_plus,haggling_multi_item/fruitville_multi,1000,10,0.4545454545454547
pact_plus,haggling_multi_item/fruitville_multi,1000,11,0.4545454545454547
pact_plus,haggling_multi_item/fruitville_multi,1000,12,0.4545454545454547
pact_plus,haggling_multi_item/fruitville_multi,1000,13,0.4545454545454547
pact_plus,haggling_multi_item/fruitville_multi,1000,14,0.5454545454545457
pact_plus,haggling_multi_item/fruitville_multi,1000,15,0.5454545454545457
pact_plus,haggling_multi_item/fruitville_multi,1000,16,0.5454545454545457
pact_plus,haggling_multi_item/fruitville_multi,1000,17,0.6363636363636368
pact_plus,haggling_multi_item/fruitville_multi,1000,18,0.6363636363636368
pact_plus,haggling_multi_item/fruitville_multi,1000,19,0.6363636363636368
pact_plus,haggling_multi_item/fruitville_multi,1000,20,0.6363636363636368
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,1,0.09090909090909105
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,2,0.15151515151515182
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,3,0.15151515151515182
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,4,0.15151515151515182
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,5,0.15151515151515182
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,6,0.2121212121212126
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,7,0.2121212121212126
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,8,0.2121212121212126
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,9,0.2121212121212126
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,10,0.2121212121212126
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,11,0.2121212121212126
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,12,0.2727272727272734
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,13,0.33333333333333415
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,14,0.33333333333333415
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,15,0.33333333333333415
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,16,0.33333333333333415
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,17,0.33333333333333415
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,18,0.33333333333333415
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,19,0.33333333333333415
joint_psrl_uniform,haggling_multi_item/fruitville_multi,1000,20,0.33333333333333415
psrl_notype,haggling_multi_item/fruitville_multi,1000,1,0.0
psrl_notype,haggling_multi_item/fruitville_multi,1000,2,0.09090909090909105
psrl_notype,haggling_multi_item/fruitville_multi,1000,3,0.1818181818181821
psrl_notype,haggling_multi_item/fruitville_multi,1000,4,0.1818181818181821
psrl_notype,haggling_multi_item/fruitville_multi,1000,5,0.1818181818181821
psrl_notype,haggling_multi_item/fruitville_multi,1000,6,0.1818181818181821
psrl_notype,haggling_multi_item/fruitville_multi,1000,7,0.24242424242424288
psrl_notype,haggling_multi_item/fruitville_multi,1000,8,0.24242424242424288
psrl_notype,haggling_multi_item/fruitville_multi,1000,9,0.24242424242424288
